0.0216937,30,13
0.0216615,30,14
0.0216623,30,15
0.0216628,30,16
0.0216634,30,17
0.0216639,30,18
0.0216643,30,19
0.0216643,30,20
0.0343995,31,0
0.0152091,31,1
0.0150565,31,2
0.0151516,31,3
0.0145692,31,4
0.0148734,31,5
0.0149166,31,6
0.0151931,31,7
0.0151961,31,8
0.0151952,31,9
0.0151954,31,10
0.0151958,31,11
0.0151953,31,12
0.0151646,31,13
0.0151209,31,14
0.0151748,31,15
0.0151897,31,16
0.0152031,31,17
0.0152036,31,18
0.0152041,31,19
0.0152045,31,20
0.014955,32,0
0.0224626,32,1
0.0224488,32,2
0.0224471,32,3
0.021782,32,4
0.0224516,32,5
0.0224584,32,6
0.02246,32,7
0.0224509,32,8
0.0224519,32,9
0.0224526,32,10
0.0224532,32,11
0.0224536,32,12
0.0224539,32,13
0.0224542,32,14
0.0224543,32,15
0.0224548,32,16
0.0224549,32,17
0.022455,32,18
0.0224552,32,19
0.0224555,32,20
0.0627607,33,0
0.0200681,33,1
0.0199412,33,2
0.0199807,33,3
0.0200051,33,4
0.0200216,33,5
0.0200331,33,6
0.0200417,33,7
0.0200484,33,8
0.0200537,33,9
0.020058,33,10
0.0199226,33,11
0.0199305,33,12
0.0199338,33,13
0.0199357,33,14
0.0200807,33,15
0.020082,33,16
0.0200859,33,17
0.020087,33,18
0.0200879,33,19
0.0200887,33,20
0.0127264,34,0
0.0202547,34,1
0.0200712,34,2
0.019298,34,3
0.0202601,34,4
0.0202606,34,5
0.0202613,34,6
0.020261,34,7
0.0202602,34,8
0.020229,34,9
0.0202521,34,10
0.0202533,34,11
0.0202543,34,12
0.0202701,34,13
0.0202705,34,14
0.0202708,34,15
0.0202723,34,16
0.0202725,34,17
0.0202726,34,18
0.0202727,34,19
0.0202644,34,20
0.0545635,35,0
0.025811,35,1
0.0256862,35,2
0.0252565,35,3
0.0253232,35,4
0.0253416,35,5
0.0253647,35,6
0.0253815,35,7
0.025618,35,8
0.0256835,35,9
0.0256935,35,10
0.0257015,35,11
0.0257082,35,12
0.0257113,35,13
0.0257164,35,14
0.0257208,35,15
0.0257247,35,16
0.0257282,35,17
0.0257451,35,18
0.0257477,35,19
0.0258307,35,20
0.0778576,36,0
0.0161269,36,1
0.0158067,36,2
0.0151593,36,3
0.0161287,36,4
0.0161494,36,5
0.0161506,36,6
0.0161378,36,7
0.016153,36,8
0.0161533,36,9
0.0161547,36,10
0.0161551,36,11
0.0161553,36,12
0.0161554,36,13
0.016147,36,14
0.0161485,36,15
0.0161497,36,16
0.0161507,36,17
0.0161515,36,18
0.0161521,36,19
0.0161526,36,20
0.0618584,37,0
0.0212507,37,1
0.0133429,37,2
0.0110915,37,3
0.00969135,37,4
0.0212548,37,5
0.0205009,37,6
0.0197625,37,7
0.0199034,37,8
0.0199576,37,9
0.0205243,37,10
0.0205576,37,11
0.020585,37,12
0.0211698,37,13
0.0212701,37,14
0.0212703,37,15
0.021271,37,16
0.0212711,37,17
0.0212712,37,18
0.0212713,37,19
0.0212714,37,20
0.0219515,38,0
0.0195202,38,1
0.0197723,38,2
0.0195004,38,3
0.0194992,38,4
0.019504,38,5
0.0195073,38,6
0.0195087,38,7
0.0195083,38,8
0.0192125,38,9
0.0192019,38,10
0.0191875,38,11
0.0191724,38,12
0.0193485,38,13
0.0193181,38,14
0.0193025,38,15
0.0192877,38,16
0.0192987,38,17
0.0192849,38,18
0.0192722,38,19
0.0192602,38,20
0.0869489,39,0
0.0209146,39,1
0.0212912,39,2
0.0212734,39,3
0.021271,39,4
0.021251,39,5
0.0212508,39,6
0.0211697,39,7
0.0211794,39,8
0.0211911,39,9
0.0209612,39,10
0.020961,39,11
0.0209607,39,12
0.0209605,39,13
0.0209603,39,14
0.0209602,39,15
0.0209601,39,16
0.02096,39,17
0.02096,39,18
0.0209599,39,19
0.0209599,39,20
0.0421289,40,0
0.0208691,40,1
0.0210446,40,2
0.0210954,40,3
0.0211736,40,4
0.0211583,40,5
0.0211411,40,6
0.0211326,40,7
0.0211257,40,8
0.0206075,40,9
0.0208292,40,10
0.0208263,40,11
0.0208239,40,12
0.020822,40,13
0.0208203,40,14
0.0208189,40,15
