1,17,5,0.0128674,0.00788325,1
1,17,6,0.0128024,0.00316675,1
1,17,7,0.0128024,0.00606522,1
1,17,8,0.0128024,0.000866736,1
1,17,9,0.794827,0.967674,0
1,18,0,0.913392,0.98986,1
1,18,1,0.913481,0.989808,1
1,18,2,0.913528,0.989896,1
1,18,3,0.913211,0.989837,1
1,18,4,0.0115899,0.00563318,1
1,18,5,0.0111161,0.00460711,1
1,18,6,0.0110574,0.00184114,1
1,18,7,0.0110574,0.00353061,1
1,18,8,0.0110574,0.000503434,1
1,18,9,0.803659,0.969401,0
1,19,0,0.917173,0.990351,1
1,19,1,0.917269,0.990302,1
1,19,2,0.91731,0.990385,1
1,19,3,0.916988,0.990327,1
1,19,4,0.0100213,0.00313982,1
1,19,5,0.00960089,0.00249949,1
1,19,6,0.00954822,0.000993854,1
1,19,7,0.0095482,0.00190732,1
1,19,8,0.00954822,0.000271588,1
1,19,9,0.811777,0.970956,0
2,0,0,0.586542,0.91594,1
2,0,1,0.578654,0.911713,1
2,0,2,0.584904,0.914885,1
2,0,3,0.57929,0.911816,1
2,0,4,0.35649,0.781029,1
2,0,5,0.349573,0.772452,1
2,0,6,0.352466,0.776683,1
2,0,7,0.352553,0.776632,1
2,0,8,0.347049,0.772841,1
2,0,9,0.432657,0.803264,0
2,1,0,0.651551,0.937957,1
2,1,1,0.646293,0.93651,1
2,1,2,0.650972,0.93804,1
2,1,3,0.647322,0.937062,1
2,1,4,0.420712,0.828567,1
2,1,5,0.41636,0.827955,1
2,1,6,0.417494,0.828886,1
2,1,7,0.416976,0.827965,1
2,1,8,0.41317,0.824305,1
2,1,9,0.32331,0.748481,0
2,2,0,0.700626,0.951307,1
2,2,1,0.697157,0.950567,1
2,2,2,0.700518,0.951482,1
2,2,3,0.698149,0.950995,1
2,2,4,0.476839,0.86238,1
2,2,5,0.47425,0.862989,1
2,2,6,0.474427,0.863203,1
2,2,7,0.473704,0.862349,1
2,2,8,0.471171,0.860152,1
2,2,9,0.386417,0.805033,0
2,3,0,0.738425,0.960132,1
2,3,1,0.736154,0.959753,1
2,3,2,0.738533,0.960322,1
2,3,3,0.737002,0.960082,1
2,3,4,0.525032,0.886038,1
2,3,5,0.52363,0.887134,1
2,3,6,0.523317,0.887092,1
2,3,7,0.522578,0.886371,1
2,3,8,0.520965,0.884971,1
2,3,9,0.443403,0.844116,0
2,4,0,0.768199,0.966346,1
2,4,1,0.766741,0.966165,1
2,4,2,0.768405,0.966528,1
2,4,3,0.767435,0.966421,1
2,4,4,0.566244,0.903241,1
2,4,5,0.565643,0.904513,1
2,4,6,0.565094,0.904384,1
2,4,7,0.564417,0.90379,1
2,4,8,0.563464,0.902852,1
2,4,9,0.49332,0.871592,0
2,5,0,0.792147,0.970936,1
2,5,1,0.79125,0.97087,1
2,5,2,0.792394,0.971103,1
2,5,3,0.791807,0.971072,1
2,5,4,0.601574,0.916191,1
